WJetAlpgen
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -              0.01              0.00         1.0e+00         2.4e-01         1.0e-03         1.7e-04
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -              0.01              0.00         1.0e+00         2.4e-01         1.0e-03         1.7e-04
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -              0.01              0.00         1.0e+00         2.4e-01         1.0e-03         1.7e-04
        Mee_PAS            -inf            +inf               -               -              0.01              0.00         1.0e+00         2.4e-01         1.0e-03         1.7e-04
      sTele_PAS            -inf            +inf               -               -              0.01              0.00         1.0e+00         2.4e-01         1.0e-03         1.7e-04
       nJet_PAS            -inf            +inf               -               -              0.01              0.00         1.0e+00         2.4e-01         1.0e-03         1.7e-04
   Pt1stJet_PAS            -inf            +inf               -               -              0.01              0.00         1.0e+00         2.4e-01         1.0e-03         1.7e-04
  Eta1stJet_PAS            -inf            +inf               -               -              0.01              0.00         1.0e+00         2.4e-01         1.0e-03         1.7e-04
   Pt2ndJet_PAS            -inf            +inf               -               -              0.01              0.00         1.0e+00         2.4e-01         1.0e-03         1.7e-04
  Eta2ndJet_PAS            -inf            +inf               -               -              0.01              0.00         1.0e+00         2.4e-01         1.0e-03         1.7e-04
       nJet_all            -inf            +inf               -               -              0.01              0.00         1.0e+00         2.4e-01         1.0e-03         1.7e-04
     nJet_PtCut            -inf            +inf               -               -              0.01              0.00         1.0e+00         2.4e-01         1.0e-03         1.7e-04
nJet_PtCut_noOvrlp            -inf            +inf               -               -              0.01              0.00         1.0e+00         2.4e-01         1.0e-03         1.7e-04
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -              0.01              0.00         1.0e+00         2.4e-01         1.0e-03         1.7e-04
Pt1stJet_noOvrlp_ID         10.0000            +inf               -               -              0.01              0.00         1.0e+00         2.4e-01         1.0e-03         1.7e-04
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -              0.01              0.00         1.0e+00         2.4e-01         1.0e-03         1.7e-04
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -              0.01              0.00         1.0e+00         2.4e-01         1.0e-03         1.7e-04
Pt2ndJet_noOvrlp_ID         10.0000            +inf               -               -              0.01              0.00         1.0e+00         2.4e-01         1.0e-03         1.7e-04
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -              0.01              0.00         1.0e+00         2.4e-01         1.0e-03         1.7e-04
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -              0.01              0.00         1.0e+00         2.4e-01         1.0e-03         1.7e-04
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -              0.01              0.00         1.0e+00         2.4e-01         1.0e-03         1.7e-04
         sT_PAS            -inf            +inf               -               -              0.01              0.00         1.0e+00         2.4e-01         1.0e-03         1.7e-04
