WJetAlpgen
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
PassPrimaryVertex          0.0000          1.0000               -               -              0.04              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
PassHBHENoiseFilter            -inf            +inf               -               -              0.04              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
        PassHLT            -inf            +inf               -               -              0.04              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
       nEle_all            -inf            +inf               -               -              0.04              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
     nEle_PtCut            -inf            +inf               -               -              0.04              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -              0.03              0.00         6.8e-01         0.0e+00         6.8e-01         0.0e+00
Pt1stEle_IDISO_NoOvrlp         25.0000            +inf               -               -              0.03              0.00         1.0e+00         0.0e+00         6.8e-01         0.0e+00
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -              0.03              0.00         1.0e+00         0.0e+00         6.8e-01         0.0e+00
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -              0.03              0.00         1.0e+00         0.0e+00         6.8e-01         0.0e+00
Pt2ndEle_IDISO_NoOvrlp         25.0000            +inf               -               -              0.03              0.00         1.0e+00         0.0e+00         6.8e-01         0.0e+00
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -              0.03              0.00         1.0e+00         0.0e+00         6.8e-01         0.0e+00
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -              0.03              0.00         1.0e+00         0.0e+00         6.8e-01         0.0e+00
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -              0.03              0.00         1.0e+00         0.0e+00         6.8e-01         0.0e+00
        Mee_PAS            -inf            +inf               -               -              0.03              0.00         1.0e+00         0.0e+00         6.8e-01         0.0e+00
      sTele_PAS            -inf            +inf               -               -              0.03              0.00         1.0e+00         0.0e+00         6.8e-01         0.0e+00
       nJet_PAS            -inf            +inf               -               -              0.03              0.00         1.0e+00         0.0e+00         6.8e-01         0.0e+00
       nJet_all            -inf            +inf               -               -              0.03              0.00         1.0e+00         0.0e+00         6.8e-01         0.0e+00
     nJet_PtCut            -inf            +inf               -               -              0.03              0.00         1.0e+00         0.0e+00         6.8e-01         0.0e+00
nJet_PtCut_noOvrlp            -inf            +inf               -               -              0.03              0.00         1.0e+00         0.0e+00         6.8e-01         0.0e+00
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -              0.03              0.00         1.0e+00         0.0e+00         6.8e-01         0.0e+00
Pt1stJet_noOvrlp_ID         20.0000            +inf               -               -              0.03              0.00         1.0e+00         0.0e+00         6.8e-01         0.0e+00
